Exercício: 2017
Período: 1o. bimestre
Escopo: Estados/DF
Anexo 01 - Balanço Orçamentário
Tabela: Receitas Orçamentárias
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado de Santa Catarina;42;SC;6910553;"% (b/a)";"TRANSFERÊNCIAS CORRENTES";"siconfi-cor_TransferenciasCorrentes";14,36
Governo do Estado de Santa Catarina;42;SC;6910553;"% (b/a)";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasCorrentesIntergovernamentais";15,23
Governo do Estado de Santa Catarina;42;SC;6910553;"% (b/a)";"Transferências de Instituições Privadas";"siconfi-cor_TransferenciasCorrentesDeInstituicoesPrivadas";7,91
Governo do Estado de Santa Catarina;42;SC;6910553;"% (b/a)";"Transferências de Pessoas";"siconfi-cor_TransferenciasCorrentesDePessoas";32,35
Governo do Estado de Santa Catarina;42;SC;6910553;"% (b/a)";"Transferências de Convênios";"siconfi-cor_TransferenciasCorrentesDeConvenios";9,89
Governo do Estado de Santa Catarina;42;SC;6910553;"% (b/a)";"OUTRAS RECEITAS CORRENTES";"siconfi-cor_OutrasReceitasCorrentes";16,7
Governo do Estado de Santa Catarina;42;SC;6910553;"% (b/a)";"Multas e Juros de Mora";"siconfi-cor_MultasEJurosDeMora";18,82
Governo do Estado de Santa Catarina;42;SC;6910553;"% (b/a)";"Indenizações e Restituições";"siconfi-cor_IndenizacoesERestituicoes";33,72
Governo do Estado de Santa Catarina;42;SC;6910553;"% (b/a)";"Receita da Dívida Ativa";"siconfi-cor_ReceitaDaDividaAtiva";60,43
Governo do Estado de Santa Catarina;42;SC;6910553;"% (b/a)";"Receitas Correntes Diversas";"siconfi-cor_ReceitasCorrentesDiversas";9,4
Governo do Estado de Santa Catarina;42;SC;6910553;"% (b/a)";"RECEITAS DE CAPITAL";"siconfi-cor_ReceitasDeCapital";2,02
Governo do Estado de Santa Catarina;42;SC;6910553;"% (b/a)";"OPERAÇÕES DE CRÉDITO";"siconfi-cor_ReceitasDeOperacoesDeCredito";0,82
Governo do Estado de Santa Catarina;42;SC;6910553;"% (b/a)";"Operações de Crédito Externas";"siconfi-cor_OperacoesDeCreditoExternas";3,86
Governo do Estado de Santa Catarina;42;SC;6910553;"% (b/a)";"ALIENAÇÃO DE BENS";"siconfi-cor_AlienacaoDeBens";0,13
Governo do Estado de Santa Catarina;42;SC;6910553;"% (b/a)";"Alienação de Bens Imóveis";"siconfi-cor_AlienacaoDeBensImoveis";0,17
Governo do Estado de Santa Catarina;42;SC;6910553;"% (b/a)";"AMORTIZAÇÕES DE EMPRÉSTIMOS";"siconfi-cor_AmortizacoesDeEmprestimos";35,08
Governo do Estado de Santa Catarina;42;SC;6910553;"% (b/a)";"TRANSFERÊNCIAS DE CAPITAL";"siconfi-cor_TransferenciasDeCapital";26,41
Governo do Estado de Santa Catarina;42;SC;6910553;"% (b/a)";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasDeCapitalIntergovernamentais";0,03
Governo do Estado de Santa Catarina;42;SC;6910553;"% (b/a)";"Transferências de Instituições Privadas";"siconfi-cor_TransferenciasDeCapitalDeInstituicoesPrivadas";8,53
Governo do Estado de Santa Catarina;42;SC;6910553;"% (b/a)";"Transferências de Convênios";"siconfi-cor_TransferenciasDeCapitalDeConvenios";32,16
Governo do Estado de Santa Catarina;42;SC;6910553;"% (b/a)";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";"siconfi-cor_ReceitasIntraOrcamentariasTotal";19,53
Governo do Estado de Santa Catarina;42;SC;6910553;"% (b/a)";"SUBTOTAL DAS RECEITAS (III) = (I + II)";"siconfi-cor_SubtotalDasReceitas";14,78
Governo do Estado de Santa Catarina;42;SC;6910553;"% (b/a)";"SUBTOTAL COM REFINANCIAMENTO (V) = (III + IV)";"siconfi-cor_SubtotalReceitasComRefinanciamento";14,78
Governo do Estado de Santa Catarina;42;SC;6910553;"% (b/a)";"TOTAL (VII) = (V + VI)";"siconfi-cor_TotalReceitas";14,78
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";"siconfi-cor_ReceitasExcetoIntraOrcamentarias";3589833813,88
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"RECEITAS CORRENTES";"siconfi-cor_ReceitasCorrentes";3561715046,09
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"RECEITA TRIBUTÁRIA";"siconfi-cor_ReceitaTributaria";2296792525,31
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"Impostos";"siconfi-cor_Impostos";2203791555,15
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"Taxas";"siconfi-cor_Taxas";93000970,16
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"RECEITA DE CONTRIBUIÇÕES";"siconfi-cor_ReceitaDeContribuicoes";140305654,89
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"Contribuições Sociais";"siconfi-cor_ContribuicoesSociais";140305654,89
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"RECEITA PATRIMONIAL";"siconfi-cor_ReceitaPatrimonial";136973133,1
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"Receitas Imobiliárias";"siconfi-cor_ReceitasImobiliarias";1751162,64
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"Receitas de Valores Mobiliários";"siconfi-cor_ReceitasDeValoresMobiliarios";132010767,31
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"Receita de Concessões e Permissões";"siconfi-cor_ReceitaDeConcessoesEPermissoes";857212,43
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"Receita da Cessão de Direitos";"siconfi-cor_ReceitaDaCessaoDeDireitos";2353990,72
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"RECEITA AGROPECUÁRIA";"siconfi-cor_ReceitaAgropecuaria";82575,18
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"Receita da Produção Vegetal";"siconfi-cor_ReceitaDaProducaoVegetal";24740,00
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"Receita da Produção Animal e Derivados";"siconfi-cor_ReceitaDaProducaoAnimalEDerivados";57835,18
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"RECEITA INDUSTRIAL";"siconfi-cor_ReceitaIndustrial";444071,35
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"Receita da Indústria de Transformação";"siconfi-cor_ReceitaDaIndustriaDeTransformacao";432,00
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"Receita da Indústria de Construção";"siconfi-cor_ReceitaDaIndustriaDeConstrucao";443639,35
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"RECEITA DE SERVIÇOS";"siconfi-cor_ReceitaDeServicos";82249865,26
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"TRANSFERÊNCIAS CORRENTES";"siconfi-cor_TransferenciasCorrentes";784444098,7
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasCorrentesIntergovernamentais";726855287,37
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"Transferências de Instituições Privadas";"siconfi-cor_TransferenciasCorrentesDeInstituicoesPrivadas";43198808,33
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"Transferências de Pessoas";"siconfi-cor_TransferenciasCorrentesDePessoas";138655,53
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"Transferências de Convênios";"siconfi-cor_TransferenciasCorrentesDeConvenios";14251347,47
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"OUTRAS RECEITAS CORRENTES";"siconfi-cor_OutrasReceitasCorrentes";120423122,3
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"Multas e Juros de Mora";"siconfi-cor_MultasEJurosDeMora";38135075,86
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"Indenizações e Restituições";"siconfi-cor_IndenizacoesERestituicoes";14391975,74
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"Receita da Dívida Ativa";"siconfi-cor_ReceitaDaDividaAtiva";27404991,45
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"Receitas Correntes Diversas";"siconfi-cor_ReceitasCorrentesDiversas";40491079,25
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"RECEITAS DE CAPITAL";"siconfi-cor_ReceitasDeCapital";28118767,79
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"OPERAÇÕES DE CRÉDITO";"siconfi-cor_ReceitasDeOperacoesDeCredito";10246201,32
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"Operações de Crédito Externas";"siconfi-cor_OperacoesDeCreditoExternas";10246201,32
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"ALIENAÇÃO DE BENS";"siconfi-cor_AlienacaoDeBens";67084,07
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"Alienação de Bens Imóveis";"siconfi-cor_AlienacaoDeBensImoveis";67084,07
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"AMORTIZAÇÕES DE EMPRÉSTIMOS";"siconfi-cor_AmortizacoesDeEmprestimos";4236599,88
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"TRANSFERÊNCIAS DE CAPITAL";"siconfi-cor_TransferenciasDeCapital";13568882,52
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasDeCapitalIntergovernamentais";2395,00
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"Transferências de Instituições Privadas";"siconfi-cor_TransferenciasDeCapitalDeInstituicoesPrivadas";7249,00
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"Transferências de Convênios";"siconfi-cor_TransferenciasDeCapitalDeConvenios";13559238,52
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";"siconfi-cor_ReceitasIntraOrcamentariasTotal";263504823,35
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"SUBTOTAL DAS RECEITAS (III) = (I + II)";"siconfi-cor_SubtotalDasReceitas";3853338637,23
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"SUBTOTAL COM REFINANCIAMENTO (V) = (III + IV)";"siconfi-cor_SubtotalReceitasComRefinanciamento";3853338637,23
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"TOTAL (VII) = (V + VI)";"siconfi-cor_TotalReceitas";3853338637,23
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"SALDOS DE EXERCÍCIOS ANTERIORES";"siconfi-cor_SaldoDeExerciciosAnterioresUtilizadosParaCreditosAdicionais";120517779,87
Governo do Estado de Santa Catarina;42;SC;6910553;"Até o Bimestre (c)";"Superávit Financeiro Utilizado para Créditos Adicionais";"siconfi-cor_SuperavitFinanceiro";120517779,87
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";"siconfi-cor_ReceitasExcetoIntraOrcamentarias";14,52
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"RECEITAS CORRENTES";"siconfi-cor_ReceitasCorrentes";15,27
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"RECEITA TRIBUTÁRIA";"siconfi-cor_ReceitaTributaria";15,67
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"Impostos";"siconfi-cor_Impostos";15,8
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"Taxas";"siconfi-cor_Taxas";13,18
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"RECEITA DE CONTRIBUIÇÕES";"siconfi-cor_ReceitaDeContribuicoes";15,92
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"Contribuições Sociais";"siconfi-cor_ContribuicoesSociais";15,92
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"RECEITA PATRIMONIAL";"siconfi-cor_ReceitaPatrimonial";15,45
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"Receitas Imobiliárias";"siconfi-cor_ReceitasImobiliarias";10,3
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"Receitas de Valores Mobiliários";"siconfi-cor_ReceitasDeValoresMobiliarios";15,52
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"Receita de Concessões e Permissões";"siconfi-cor_ReceitaDeConcessoesEPermissoes";7,55
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"Receita da Cessão de Direitos";"siconfi-cor_ReceitaDaCessaoDeDireitos";35,93
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"RECEITA AGROPECUÁRIA";"siconfi-cor_ReceitaAgropecuaria";7,54
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"Receita da Produção Vegetal";"siconfi-cor_ReceitaDaProducaoVegetal";3,75
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"Receita da Produção Animal e Derivados";"siconfi-cor_ReceitaDaProducaoAnimalEDerivados";13,27
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"RECEITA INDUSTRIAL";"siconfi-cor_ReceitaIndustrial";12,08
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"Receita da Indústria de Transformação";"siconfi-cor_ReceitaDaIndustriaDeTransformacao";1,1
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"Receita da Indústria de Construção";"siconfi-cor_ReceitaDaIndustriaDeConstrucao";12,2
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"RECEITA DE SERVIÇOS";"siconfi-cor_ReceitaDeServicos";11,39
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"TRANSFERÊNCIAS CORRENTES";"siconfi-cor_TransferenciasCorrentes";14,36
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasCorrentesIntergovernamentais";15,23
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"Transferências de Instituições Privadas";"siconfi-cor_TransferenciasCorrentesDeInstituicoesPrivadas";7,91
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"Transferências de Pessoas";"siconfi-cor_TransferenciasCorrentesDePessoas";32,35
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"Transferências de Convênios";"siconfi-cor_TransferenciasCorrentesDeConvenios";9,89
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"OUTRAS RECEITAS CORRENTES";"siconfi-cor_OutrasReceitasCorrentes";16,7
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"Multas e Juros de Mora";"siconfi-cor_MultasEJurosDeMora";18,82
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"Indenizações e Restituições";"siconfi-cor_IndenizacoesERestituicoes";33,72
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"Receita da Dívida Ativa";"siconfi-cor_ReceitaDaDividaAtiva";60,43
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"Receitas Correntes Diversas";"siconfi-cor_ReceitasCorrentesDiversas";9,4
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"RECEITAS DE CAPITAL";"siconfi-cor_ReceitasDeCapital";2,02
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"OPERAÇÕES DE CRÉDITO";"siconfi-cor_ReceitasDeOperacoesDeCredito";0,82
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"Operações de Crédito Externas";"siconfi-cor_OperacoesDeCreditoExternas";3,86
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"ALIENAÇÃO DE BENS";"siconfi-cor_AlienacaoDeBens";0,13
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"Alienação de Bens Imóveis";"siconfi-cor_AlienacaoDeBensImoveis";0,17
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"AMORTIZAÇÕES DE EMPRÉSTIMOS";"siconfi-cor_AmortizacoesDeEmprestimos";35,08
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"TRANSFERÊNCIAS DE CAPITAL";"siconfi-cor_TransferenciasDeCapital";26,41
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasDeCapitalIntergovernamentais";0,03
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"Transferências de Instituições Privadas";"siconfi-cor_TransferenciasDeCapitalDeInstituicoesPrivadas";8,53
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"Transferências de Convênios";"siconfi-cor_TransferenciasDeCapitalDeConvenios";32,16
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";"siconfi-cor_ReceitasIntraOrcamentariasTotal";19,53
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"SUBTOTAL DAS RECEITAS (III) = (I + II)";"siconfi-cor_SubtotalDasReceitas";14,78
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"SUBTOTAL COM REFINANCIAMENTO (V) = (III + IV)";"siconfi-cor_SubtotalReceitasComRefinanciamento";14,78
Governo do Estado de Santa Catarina;42;SC;6910553;"% (c/a)";"TOTAL (VII) = (V + VI)";"siconfi-cor_TotalReceitas";14,78
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";"siconfi-cor_ReceitasExcetoIntraOrcamentarias";21134310709,12
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"RECEITAS CORRENTES";"siconfi-cor_ReceitasCorrentes";19770284827,91
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"RECEITA TRIBUTÁRIA";"siconfi-cor_ReceitaTributaria";12356280211,69
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"Impostos";"siconfi-cor_Impostos";11743757584,85
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"Taxas";"siconfi-cor_Taxas";612522626,84
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"RECEITA DE CONTRIBUIÇÕES";"siconfi-cor_ReceitaDeContribuicoes";740750050,11
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"Contribuições Sociais";"siconfi-cor_ContribuicoesSociais";740750050,11
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"RECEITA PATRIMONIAL";"siconfi-cor_ReceitaPatrimonial";749734889,9
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"Receitas Imobiliárias";"siconfi-cor_ReceitasImobiliarias";15244399,36
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"Receitas de Valores Mobiliários";"siconfi-cor_ReceitasDeValoresMobiliarios";718699411,69
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"Receita de Concessões e Permissões";"siconfi-cor_ReceitaDeConcessoesEPermissoes";10491747,57
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"Receita da Cessão de Direitos";"siconfi-cor_ReceitaDaCessaoDeDireitos";4198192,28
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";1101139,00
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"RECEITA AGROPECUÁRIA";"siconfi-cor_ReceitaAgropecuaria";1013157,82
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"Receita da Produção Vegetal";"siconfi-cor_ReceitaDaProducaoVegetal";635260,00
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"Receita da Produção Animal e Derivados";"siconfi-cor_ReceitaDaProducaoAnimalEDerivados";377897,82
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"RECEITA INDUSTRIAL";"siconfi-cor_ReceitaIndustrial";3232827,65
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"Receita da Indústria de Transformação";"siconfi-cor_ReceitaDaIndustriaDeTransformacao";38967,00
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"Receita da Indústria de Construção";"siconfi-cor_ReceitaDaIndustriaDeConstrucao";3193860,65
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"RECEITA DE SERVIÇOS";"siconfi-cor_ReceitaDeServicos";639817345,74
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"TRANSFERÊNCIAS CORRENTES";"siconfi-cor_TransferenciasCorrentes";4678577532,3
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasCorrentesIntergovernamentais";4045548570,63
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"Transferências de Instituições Privadas";"siconfi-cor_TransferenciasCorrentesDeInstituicoesPrivadas";502835111,67
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"Transferências de Pessoas";"siconfi-cor_TransferenciasCorrentesDePessoas";289896,47
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"Transferências de Convênios";"siconfi-cor_TransferenciasCorrentesDeConvenios";129903953,53
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"OUTRAS RECEITAS CORRENTES";"siconfi-cor_OutrasReceitasCorrentes";600878812,7
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"Multas e Juros de Mora";"siconfi-cor_MultasEJurosDeMora";164544508,14
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"Indenizações e Restituições";"siconfi-cor_IndenizacoesERestituicoes";28290177,26
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"Receita da Dívida Ativa";"siconfi-cor_ReceitaDaDividaAtiva";17941768,55
Governo do Estado de Santa Catarina;42;SC;6910553;"SALDO (a-c)";"Receitas Correntes Diversas";"siconfi-cor_ReceitasCorrentesDiversas";390102358,75
